idx,Base salt,Initial loading,Final loading,Fitness
1437,MgBr2,2,6.0,2.078807241746539
4015,GeCl2,7,8.0,1.775
842,SrBr2,6,9.0,2.1075
3,Na2Se,0,9.0,1.5365410803449842
1090,YCl3,0,8.0,1.808729139922978
1533,VBr4,0,5.0,2.843505477308294
377,SrCO3,0,5.0,1.9035087719298247
3995,VBr4,2,3.0,3.138364779874214
3145,CuCl2,2,4.0,2.0833333333333335
297,CaCl2,1,12.0,1.2391705069124426
1755,GaF3,2,3.0,2.519337016574586
1909,CaBr2,2,4.0,2.2668067226890756
365,Zn3(AsO4)2,0,8.0,3.0769230769230766
2439,CrCl3,0,9.0,1.5081707959936743
4077,SrBr2,8,9.0,2.104972375690608
308,AlI3,0,9.0,2.347201210287443
230,SrI2,1,2.0,3.703488372093024
3433,VCl4,5,8.0,1.7222222222222223
3558,SnCl2,2,4.0,2.1826280623608016
2484,TiCl4,0,8.0,1.6792803970223322
2423,MgI2,0,12.0,1.7354765933446137
1505,SnF4,2,5.0,2.3844155844155845
2925,MgI2,1,4.0,2.7284671532846714
1335,LaF3,0,6.0,2.5548022598870057
2101,GeF4,3,4.0,2.2391930835734875
2236,GaBr3,8,9.0,2.0801526717557253
4112,GeCl2,8,9.0,1.65625
2067,MgCl2,6,8.0,1.3654916512059367
471,LaBr3,0,8.0,2.441176470588235
741,La(IO3)3,2,8.0,3.176470588235294
599,RbBr,0,4.0,1.986254295532646
3491,NiCl3,2,3.0,2.2029598308668077
310,Mg3(AsO4)2,0,8.0,2.462962962962963
418,CuCl2,0,4.0,2.081994928148774
1476,BaCl2,1,6.0,2.1390804597701147
977,BeI2,8,9.0,2.098360655737705
3691,NiBr2,9,12.0,1.721132897603486
3298,VI4,3,8.0,2.997727272727273
1255,ScI3,0,7.0,2.7156970362239297
538,BaBr2,2,12.0,1.6859430604982204
2570,TiF4,1,5.0,1.8107116654438735
3688,PbI2,8,12.0,2.161458333333333
1261,VBr2,0,4.0,2.6634093376764385
2620,NiCl2,1,6.0,1.987633965375103
2670,CrBr3,0,7.0,2.318359375
1235,VBr3,1,9.0,1.9655737704918037
3717,BaCl2,4,6.0,2.143236074270557
2603,CuF2,0,2.0,2.9647326507394767
2732,CaBr2,1,6.0,2.228140703517588
4056,LaBr3,6,8.0,2.4470588235294115
245,MgCO3,0,5.0,1.691011235955056
438,SnBr2,0,12.0,1.731029301277235
210,AlPO4,0,11.0,1.7067307692307692
2121,PbBr2,9,12.0,2.005434782608696
3567,ScF3,2,3.0,2.0126315789473685
1650,ZnF2,4,9.0,1.818181818181818
